"ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","type","afterbreak","breakR"
"L1006",3,"5",18,8,9,14,44,16,13,31,0.280844444444444,0.245941176470588,0.296285714285714,0.37878125,14.228,4.96,6.006,14.508,5.25,0.5,42,"0","L",0,6
"L1006",3,"6",20,7,3,11,64,14,3,15,0.362630769230769,0.1716,0.7645,0.2935625,24.836,3.166,3.962,5.461,4.25,0.5,34,"0","L",0,6
"L1006",4,"7",20,7,10,13,71,7,11,23,0.356625,0.208625,0.28075,0.309375,31.372,2.558,3.931,7.628,5,1,60,"0","L",0,6
"L1006",4,"8",15,3,9,4,37,4,12,3,0.341973684210526,0.284,0.212384615384615,0.45225,14.523,2.544,4.352,2.527,3.75,0.5,30,"0","L",0,6
"L1006",5,"9",9,2,2,14,16,1,1,20,0.460705882352941,0.351,0.6005,0.49852380952381,10.187,2.278,1.965,11.092,4.25,0.5,34,"0","L",0,6
"L1006",5,"10",12,18,10,11,32,41,20,12,0.242030303030303,0.285642857142857,0.219904761904762,0.533528676923078,7.987,13.088,5.866,7.79387280000001,4.75,0.5,38,"0","L",0,6
"L1006",6,"11",20,20,9,16,37,57,13,36,0.457078947368421,0.300431034482759,0.274142857142857,0.366405405405405,23.435,18.377,4.93,14.196,5,0,20,"1","L",1,6
"L1006",6,"12",19,5,5,13,71,8,8,17,0.327375,0.369222222222222,0.300222222222222,0.279055555555556,31.871,4.118,3.511,6.115,6,1,72,"1","L",1,6
"L1006",7,"13",19,4,14,9,31,3,17,17,0.4016875,0.5895,0.335388888888889,0.184659600000001,16.848,3.089,6.599,3.91587280000001,2,1,24,"1","L",1,6
"L1006",7,"14",19,10,13,17,72,24,18,30,0.297041095890411,0.27892,0.160157894736842,0.539935483870968,22.183,7.894,3.838,17.175,3,1,36,"1","L",1,6
"L1006",8,"15",19,7,19,16,32,9,34,20,0.39,0.2449,0.477828571428571,0.493285714285714,14.696,3.837,17.254,11.154,5.5,0,22,"1","L",1,6
"L1006",8,"16",20,4,8,15,82,5,9,24,0.417253012048193,0.333666666666667,0.2745,0.28644,34.632,2.73,3.338,8.052,6,1,72,"1","L",1,6
"L1006",9,"17",15,5,6,16,23,4,7,44,0.3555,0.1574,0.206625,0.280111111111111,14.523,3.542,2.667,18.314,4.25,0.5,34,"1","L",1,6
"L1006",9,"18",13,9,9,17,36,10,16,59,0.568378378378378,0.319,0.207411764705882,0.341666666666667,28.627,3.509,6.006,27.597,5.75,0.5,46,"1","L",1,6
"L1006",10,"19",17,12,18,6,37,14,58,6,0.388342105263158,0.2372,0.362491525423729,0.292,14.757,4.432,22.916,3.12,5.25,0.5,42,"1","L",1,6
"L1006",10,"20",12,8,19,6,13,14,80,8,0.619571428571429,0.258,0.277925925925926,0.391777777777778,11.092,4.43,23.183,4.29,5,1,60,"1","L",1,6
"L1006",11,"21",18,10,8,10,40,13,8,15,0.307463414634146,0.331928571428571,0.232333333333333,0.3919375,13.432,5.288,2.965,6.832,5.25,0.5,42,"1","L",1,6
"L1006",11,"22",16,9,18,11,26,10,30,16,0.324703703703704,0.718909090909091,0.442354838709677,0.215764705882353,11.06,8.471,14.118,4.789,4.5,0.5,36,"1","L",1,6
"L1006",12,"23",20,4,14,17,83,5,15,35,0.357678571428571,0.304166666666667,0.529375,0.352333333333333,32.229,2.84,8.798,13.386,4.25,0.5,34,"1","L",1,6
"L1006",12,"24",20,5,14,4,52,8,23,6,0.444169811320755,0.533888888888889,0.36525,0.472571428571429,23.775,4.946,10.248,3.839,2.75,0.5,22,"1","L",1,6
"L1006",13,"25",16,16,11,14,42,31,16,23,0.275697674418605,0.35928125,0.384470588235294,0.281416666666667,13.993,12.293,7.067,7.113,4,1,48,"1","L",1,6
"L1006",13,"26",20,8,8,10,34,7,8,13,0.537571428571429,0.23,0.355444444444444,0.337571428571429,19.049,2.199,3.963,5.397,4,1,48,"1","L",1,6
"L1020",1,"1",20,2,3,14,65,1,2,16,0.266409090909091,0.2965,0.255,0.441569470588337,29.546,0.593,0.765,7.70868100000173,3,1,36,"0","L",0,8
"L1020",1,"2",19,5,11,12,40,4,15,34,0.34509756097561,0.3526,0.2818125,0.366276600000049,15.99,1.763,4.509,13.0696810000017,3.75,0.5,30,"0","L",0,8
"L1020",2,"3",10,11,14,9,15,14,17,11,0.2984375,0.286,0.257444444444444,0.339723416666811,10.858,4.29,4.634,4.07668100000173,2,1,24,"0","L",0,8
"L1020",2,"4",10,3,4,2,28,2,3,1,0.222137931034483,0.291,0.133,0.288340500000864,7.925,0.873,0.532,0.576681000001729,3,1,36,"0","L",0,8
"L1020",3,"5",17,14,18,11,31,22,31,14,0.28909375,0.257739130434783,0.25109375,0.285045400000115,9.516,5.928,8.128,4.27568100000173,5.75,0.5,46,"0","L",0,8
"L1020",3,"6",17,4,4,1,34,5,3,0,0.302628571428571,0.150833333333333,0.18325,0.869681000001729,12.885,0.905,0.733,0.869681000001729,2,1,24,"0","L",0,8
"L1020",4,"7",11,13,4,4,12,16,4,5,0.530307692307692,0.252411764705882,0.3682,0.393946833333621,8.158,4.291,1.841,2.36368100000173,5.75,0.5,46,"0","L",0,8
"L1020",4,"8",20,1,4,3,62,0,3,2,0.279809523809524,0.468,0.2075,0.222227000000576,17.628,0.468,0.83,0.666681000001729,2,1,24,"0","L",0,8
"L1020",5,"9",20,9,11,4,96,10,22,8,0.301237113402062,0.251,0.267913043478261,0.178777777777778,30.748,2.761,6.162,2.14668100000173,4,1,48,"0","L",0,8
"L1020",5,"10",20,2,5,17,59,1,4,36,0.381183333333333,0.304,0.2308,0.299504891891939,24.82,0.608,1.154,11.0816810000017,5,1,60,"0","L",0,8
"L1020",6,"12",12,2,4,7,37,1,4,12,0.352105263157895,0.499,0.1436,0.161975461538595,15.335,0.998,1.092,2.10568100000173,3,1,36,"0","L",0,8
"L1020",7,"13",12,3,7,9,33,4,12,13,0.234941176470588,0.181,0.129538461538462,0.166262928571552,12.559,1.653,2.777,3.83868100000173,4.75,0.5,38,"0","L",0,8
"L1020",7,"14",11,2,8,11,11,1,9,18,0.258666666666667,0.351,0.1263,0.395035842105354,6.193,0.702,1.263,10.1116810000017,2,1,24,"0","L",0,8
"L1020",8,"15",19,3,13,4,38,2,15,3,0.419666666666667,0.431333333333333,0.3646875,0.502170250000432,17.332,1.294,5.835,2.10168100000173,4,1,48,"1","L",1,8
"L1020",8,"16",9,2,4,6,10,1,5,5,0.36,0.234,0.0961666666666667,0.210446833333621,3.96,0.468,0.577,1.26268100000173,2,1,24,"1","L",1,8
"L1020",9,"17",20,6,6,5,45,5,5,5,0.322195652173913,0.200166666666667,0.239166666666667,0.433613500000288,14.914,1.201,1.435,2.60168100000173,3.5,0.5,28,"1","L",1,8
"L1020",9,"18",18,3,8,15,34,4,7,23,0.484485714285714,0.312,0.2125,0.254445041666739,16.957,1.56,1.7,6.10668100000173,4.5,0,18,"1","L",1,8
"L1020",10,"19",20,7,18,14,55,7,48,19,0.364660714285714,0.267125,0.316775510204082,0.317084050000086,20.81,2.137,15.522,6.34168100000173,5.25,0.5,42,"1","L",1,8
"L1020",10,"20",17,4,8,4,45,5,8,3,0.383934782608696,0.262666666666667,0.192333333333333,0.237670250000432,19.079,1.576,1.731,0.950681000001729,5.25,0.5,42,"1","L",1,8
"L1020",11,"21",19,7,4,9,52,7,3,8,0.371169811320755,0.14625,0.24175,0.23118677777797,20.108,1.17,0.967,2.08068100000173,5,1,60,"1","L",1,8
"L1020",11,"22",19,5,8,11,36,6,7,17,0.415675675675676,0.236285714285714,0.230125,0.309093388888985,16.598,1.654,1.841,5.56368100000173,4.25,0.5,34,"1","L",1,8
"L1079",1,"1",20,6,3,14,108,14,2,22,0.302853211009174,0.21,0.353333333333333,0.224606148875278,36.13,4.961,3.104,5.91594142413139,2,1,24,"0","L",0,7
"L1079",1,"2",15,11,11,17,56,14,13,29,0.254210526315789,0.205933333333333,0.252928571428571,0.284298047471046,15.551,3.791,3.728,9.35594142413139,4.5,0.5,36,"0","L",0,7
"L1079",2,"3",20,3,3,4,117,4,2,3,0.265186440677966,0.1746,0.629666666666667,0.312,34.116,2.559,3.229,1.92994142413139,4.75,0.5,38,"0","L",0,7
"L1079",2,"4",17,3,3,3,42,2,4,2,0.231093023255814,0.535666666666667,0.1466,0.419980474710464,10.218,1.607,1.294,1.75894142413139,2,1,24,"0","L",0,7
"L1079",3,"5",20,3,8,3,55,3,11,2,0.309553571428571,0.54575,0.324916666666667,0.395647141377131,19.547,3.572,6.864,3.11994142413139,4.5,0,18,"0","L",0,7
"L1079",3,"6",20,6,8,12,62,12,9,20,0.244269841269841,0.288692307692308,0.3354,0.221949591625304,15.389,5,4.852,6.06394142413139,3.75,0.5,30,"0","L",0,7
"L1079",4,"7",19,5,5,5,86,5,9,8,0.220735632183908,0.3615,0.2793,0.133333333333333,28.049,3.666,3.463,2.106,5.25,0,21,"0","L",0,7
"L1079",4,"8",20,8,2,5,127,7,1,4,0.1924375,0.2925,0.803,0.313388284826279,24.914,3.557,2.667,2.12894142413139,3,1,36,"0","L",0,7
"L1079",5,"9",12,4,2,12,83,3,1,52,0.246107142857143,0.25325,0.3825,0.127527196681724,22.168,3.135,1.763,7.61694142413139,5.25,0.5,42,"0","L",0,7
"L1079",5,"10",16,7,7,10,166,13,13,27,0.163952095808383,0.270785714285714,0.400071428571429,0.157607142857143,29.937,5.85,6.817,6.34794142413139,5.25,0.5,42,"0","L",0,7
"L1079",6,"12",12,5,6,6,46,5,21,10,0.213787234042553,0.236666666666667,0.104863636363636,0.205545454545455,12.044,2.324,3.729,3.01694142413139,4.75,0.5,38,"0","L",0,7
"L1079",7,"13",12,6,13,6,27,17,26,13,0.278535714285714,0.339777777777778,0.153666666666667,0.121567244580814,8.299,6.116,5.428,3.21494142413139,4.5,0.5,36,"1","L",1,7
"L1079",7,"14",19,4,7,4,67,4,11,3,0.259235294117647,0.2654,0.246916666666667,0.129735356032848,18.626,2.591,3.665,1.45594142413139,3.5,0,14,"1","L",1,7
"L1079",8,"15",18,12,6,13,46,14,10,22,0.256893617021277,0.157066666666667,0.205636363636364,0.274695652173913,12.246,3.51,4.82,7.17194142413139,5.25,0,21,"1","L",1,7
"L1079",8,"16",16,6,9,8,30,5,10,7,0.229967741935484,0.200166666666667,0.163181818181818,0.350492678016424,7.129,2.324,2.699,3.74094142413139,5,0,20,"1","L",1,7
"L1079",9,"17",17,5,3,8,41,4,2,12,0.189809523809524,0.2774,0.229,0.215380109548569,8.003,2.138,2.059,3.73594142413139,5.5,0,22,"1","L",1,7
"L1079",9,"18",17,4,2,7,35,4,1,6,0.276527777777778,0.14,0.0315,0.280134489161628,9.955,1.527,1.139,3.80194142413139,4.25,0.5,34,"1","L",1,7
"L1079",10,"19",18,7,13,5,43,7,14,5,0.299954545454545,0.212625,0.277666666666667,0.321490237355232,15.74,2.668,4.57,2.86494142413139,4.25,0,17,"1","L",1,7
"L1079",10,"20",17,5,10,4,40,5,9,10,0.249219512195122,0.317333333333333,0.2933,0.122090909090909,12.526,3.027,3.775,2.51994142413139,3,1,36,"1","L",1,7
"L1079",11,"21",8,2,7,2,20,1,11,4,0.167857142857143,0.1795,0.208,0.221788284826279,4.492,1.139,3.292,2.22794142413139,4.5,0.5,36,"1","L",1,7
"L1079",11,"22",9,9,4,1,38,30,4,0,0.188794871794872,0.197387096774194,0.1186,0.167941424131393,8.128,7.456,1.201,0.900941424131393,3.25,0.5,26,"1","L",1,7
"L1079",12,"23",18,4,6,3,35,3,6,2,0.22575,0.0975,0.109142857142857,0.436666666666667,8.127,1.092,1.232,1.903,5,1,60,"1","L",1,7
"L1079",12,"24",19,2,3,7,58,1,2,9,0.232694915254237,0.6785,0.458,0.347894142413139,13.76,2.355,2.31,4.50894142413139,4.75,0,19,"1","L",1,7
"L1079",13,"25",17,3,2,6,42,2,2,5,0.262674418604651,0.203,0.171666666666667,0.354823570688566,11.389,1.544,1.326,2.68994142413139,3,0.5,24,"1","L",1,7
"L1079",13,"26",15,3,2,3,26,4,2,3,0.372074074074074,0.1806,0.372333333333333,0.307235356032848,10.046,1.669,1.997,2.02394142413139,4.25,0,17,"1","L",1,7
"L1079",14,"27",14,10,5,4,27,15,6,4,0.196142857142857,0.1775625,0.267571428571429,0.288588284826279,5.492,3.604,2.62,2.08294142413139,6,1,72,"1","L",1,7
"L1079",14,"28",15,5,7,1,30,4,6,0,0.225451612903226,0.3276,0.334142857142857,1.17894142413139,9.501,2.73,2.963,1.88094142413139,5.25,0.5,42,"1","L",1,7
"L1079",15,"29",12,6,6,3,37,6,6,4,0.179815789473684,0.0894285714285714,0.167,0.162188284826279,6.833,1.187,1.73,1.51294142413139,5.5,0,22,"1","L",1,7
"L1079",15,"30",15,1,9,4,39,0,23,4,0.218775,1.076,0.0857916666666667,0.307588284826279,8.751,2.527,2.964,2.14594142413139,5.5,0.5,44,"1","L",1,7
"L1079",16,"31",14,7,8,10,26,6,12,14,0.199296296296296,0.267571428571429,0.175153846153846,0.215266666666667,5.459,2.655,3.071,3.89994142413139,5.25,0.5,42,"1","L",1,7
"L1079",16,"32",14,5,2,2,28,7,1,1,0.267896551724138,0.181375,0.749,0.360970712065697,10.655,2.233,2.463,1.53494142413139,5.5,0,22,"1","L",1,7
"L1079",17,"33",15,5,8,6,34,5,17,8,0.188085714285714,0.233666666666667,0.153555555555556,0.124104602681266,6.583,2.34,3.434,1.98994142413139,5.5,0,22,"1","L",1,7
"L1079",17,"34",16,3,4,3,33,3,3,4,0.246794117647059,0.281,0.56575,0.2184,8.424,2.137,2.823,1.75994142413139,4,1,48,"1","L",1,7
"L1358",1,"1",20,16,7,1,109,25,13,0,0.255090909090909,0.229230769230769,0.161571428571429,0.048,49.529,12.356,3.167,1.11207307142764,2.75,0.5,22,"0","L",0,6
"L1358",1,"2",14,5,19,4,33,8,28,3,0.254617647058824,0.218444444444444,0.589034482758621,0.24175,11.092,2.73,18.393,2.97307307142764,4.5,0.5,36,"0","L",0,6
"L1358",2,"3",16,15,9,20,23,27,14,49,0.265166666666667,0.439571428571429,0.338066666666667,0.39342,7.925,13.914,6.194,21.0650730714276,4.25,0,17,"0","L",0,6
"L1358",2,"4",18,19,3,2,39,68,3,1,0.199325,0.332115942028985,0.4055,0.234,8.923,24.648,2.465,0.730073071427643,3.5,0.5,28,"0","L",0,6
"L1358",3,"5",19,1,9,16,38,0,11,28,0.312846153846154,0.64,0.291083333333333,0.463724137931034,16.162,1.7,4.82,14.4630730714276,5.75,0.5,46,"0","L",0,6
"L1358",3,"6",17,20,6,18,23,75,6,42,0.2685,0.299092105263158,0.109142857142857,0.448488372093023,6.927,23.649,1.326,21.1640730714276,4,1,48,"0","L",0,6
"L1358",4,"7",20,5,16,4,86,6,21,6,0.410298850574713,0.379,0.3765,0.927285714285714,37.206,3.496,9.468,7.60807307142764,5.5,0.5,44,"0","L",0,6
"L1358",4,"8",20,2,7,3,72,1,8,2,0.331068493150685,0.6315,0.225333333333333,0.671666666666667,26.24,2.137,2.371,2.25807307142764,4.5,0.5,36,"0","L",0,6
"L1358",5,"9",20,3,3,17,97,3,4,35,0.367408163265306,0.2615,0.2406,0.323890918650768,39.842,1.795,1.966,12.8300730714276,5.75,0.5,46,"0","L",0,6
"L1358",5,"10",20,3,3,9,88,4,2,12,0.325865168539326,0.1716,0.343,0.42,30.078,1.435,1.263,6.49007307142764,5,1,60,"0","L",0,6
"L1358",6,"11",20,3,4,16,84,4,3,26,0.261717647058823,0.1342,0.57325,0.520632335978802,23.23,2.152,2.995,14.4470730714276,5.25,0.5,42,"0","L",1,6
"L1358",6,"12",20,5,3,11,76,4,3,17,0.286064935064935,0.125,0.38975,0.180444444444444,22.621,1.498,2.168,7.02707307142764,6,1,72,"0","L",1,6
"L1358",7,"13",20,7,1,18,76,6,0,33,0.376038961038961,0.459,1.296,0.346970588235294,29.079,3.994,2.012,12.8850730714276,6,1,72,"1","L",1,6
"L1358",7,"14",18,3,17,6,31,3,33,9,0.33734375,0.33125,0.347235294117647,0.4603,11.467,1.856,14.025,6.36507307142764,5.25,0.5,42,"1","L",1,6
"L1358",8,"15",20,3,17,5,44,6,24,4,0.261755555555556,0.180428571428571,0.2652,0.153,12.59,1.763,7.207,1.68807307142764,5.25,0.5,42,"1","L",1,6
"L1358",8,"16",16,2,5,18,31,3,7,30,0.31775,0.14425,0.267375,0.45641935483871,10.779,1.17,2.403,15.2410730714276,6,1,72,"1","L",1,6
"L1358",9,"17",20,7,18,7,236,8,51,13,0.301864978902954,0.336444444444444,0.303884615384615,0.14243379081626,77.876,3.823,18.126,3.58507307142764,5.75,0.5,46,"1","L",1,6
"L1358",9,"18",20,4,4,14,74,3,3,37,0.312,0.13275,0.6085,0.352607186090201,26.442,1.529,2.995,14.2870730714276,5.25,0.5,42,"1","L",1,6
"L1358",10,"19",20,5,11,20,147,5,18,66,0.337945945945946,0.215666666666667,0.239684210526316,0.400970149253731,57.048,2.309,6.818,28.7670730714276,5.5,0.5,44,"1","L",1,6
"L1358",10,"20",12,17,4,11,21,26,4,13,0.292045454545455,0.412666666666667,0.0588,0.366005219387689,8.392,12.044,2.012,5.77907307142764,5.5,0,22,"1","L",1,6
"L1358",11,"21",20,16,7,12,71,27,14,13,0.313069444444444,0.196642857142857,0.340266666666667,0.58643379081626,23.275,6.489,5.96,8.21007307142764,5,1,60,"1","L",1,6
"L1358",11,"22",19,6,8,6,48,6,14,9,0.264530612244898,0.142285714285714,0.488866666666667,0.299307307142764,13.588,2.73,7.801,3.89807307142764,4.5,0.5,36,"1","L",1,6
"L1437",1,"1",20,9,7,3,144,29,16,3,0.325544827586207,0.174766666666667,0.143117647058824,0.30825,72.478,11.763,3.198,1.934,2,1,24,"0","L",0,6
"L1437",1,"2",19,16,20,18,255,44,97,83,0.24221484375,0.341155555555556,0.273908163265306,0.295130952380952,70.621,17.519,29.344,29.577,5,1,60,"0","L",0,6
"L1437",2,"3",20,4,6,2,79,6,6,3,0.265975,0.111571428571429,0.151571428571429,0.13275,26.614,1.56,1.544,1.03,3,1,36,"0","L",0,6
"L1437",2,"4",20,5,11,16,92,9,11,32,0.351258064516129,0.1483,0.369166666666667,0.294030303030303,33.509,2.34,5.195,10.327,2,1,24,"0","L",0,6
"L1437",3,"5",20,6,6,5,210,12,6,9,0.231109004739336,0.102076923076923,0.138142857142857,0.1826,52.962,2.356,1.529,3.307,3,1,36,"0","L",0,6
"L1437",3,"6",16,2,3,1,55,1,2,0,0.217303571428571,0.3975,0.265333333333333,0.531,13.37,0.795,0.89,0.936,2,1,24,"0","L",0,6
"L1437",4,"7",20,14,9,5,179,27,14,5,0.314505555555556,0.196071428571429,0.243333333333333,0.377,58.251,6.334,4.228,3.041,4,1,48,"0","L",0,6
"L1437",4,"8",20,2,2,3,172,1,1,2,0.268976878612717,0.3195,0.3975,0.223666666666667,54.352,1.076,1.123,0.905,2,1,24,"0","L",0,6
"L1437",5,"9",20,4,16,7,155,7,28,6,0.314698717948718,0.138625,0.375448275862069,0.418857142857143,51.433,1.499,11.95,4.101,6,1,72,"0","L",0,6
"L1437",5,"10",20,4,7,10,65,3,9,10,0.252681818181818,0.1835,0.4523,0.231181818181818,18.376,1.467,5.896,3.339,3,1,36,"0","L",0,6
"L1437",6,"11",20,19,14,15,124,32,25,37,0.306264,0.287878787878788,0.277230769230769,0.270105263157895,42.432,10.733,9.892,11.09,5.5,0,22,"1","L",1,6
"L1437",6,"12",19,7,3,4,93,16,2,3,0.285595744680851,0.167,0.311666666666667,0.15225,27.878,3.79,2.278,1.326,3,1,36,"1","L",1,6
"L1437",7,"13",20,10,20,4,263,29,108,4,0.271117424242424,0.232966666666667,0.194229357798165,0.2402,72.588,11.06,22.636,2.168,5.75,0.5,46,"1","L",1,6
"L1437",7,"14",20,3,5,4,132,3,5,4,0.256977443609023,0.20275,0.265166666666667,0.1568,34.835,2.106,1.965,1.203,2,1,24,"1","L",1,6
"L1437",8,"15",20,20,6,15,205,70,7,20,0.24397572815534,0.220380281690141,0.2555,0.399666666666667,53.461,16.786,2.434,8.471,3,1,36,"1","L",1,6
"L1437",8,"16",20,1,6,10,96,0,8,14,0.294,0.702,0.166333333333333,0.3796,30.111,1.402,2.23,6.396,3,1,36,"1","L",1,6
"L1437",9,"17",19,4,13,4,68,4,20,3,0.267463768115942,0.1592,0.208047619047619,0.12475,19.547,1.607,5.194,1.092,4,1,48,"1","L",1,6
"L1437",9,"18",20,12,4,19,103,26,10,121,0.302105769230769,0.235777777777778,0.317727272727273,0.237991803278689,31.84,8.331,3.931,33.166,5.5,0.5,44,"1","L",1,6
"L1437",10,"19",20,7,2,2,121,9,2,1,0.258172131147541,0.0842,0.296333333333333,0.1795,32.37,1.779,1.388,1.139,2,1,24,"1","L",1,6
"L1437",10,"20",20,6,15,19,120,6,30,57,0.284272727272727,0.287428571428571,0.287870967741935,0.230775862068966,35.928,3.103,9.768,14.647,5.5,0,22,"1","L",1,6
"L1454",1,"1",19,8,19,11,84,17,77,17,0.300952941176471,0.192333333333333,0.284192307692308,0.336993513690515,39.375,4.681,24.991,7.32888324642926,5,0,20,"0","L",0,7
"L1454",1,"2",20,3,6,18,96,3,9,35,0.297515463917526,0.39825,0.2652,0.298361111111111,29.453,2.683,3.635,12.1698832464293,4.25,0.5,34,"0","L",0,7
"L1454",2,"3",8,2,10,7,22,2,11,6,0.322782608695652,0.286333333333333,0.311916666666667,0.299554749489895,7.424,1.358,4.664,2.87688324642926,2,1,24,"0","L",0,7
"L1454",2,"4",9,20,10,8,18,68,17,10,0.368684210526316,0.342724637681159,0.442888888888889,0.156262113311751,7.005,24.741,8.721,2.52988324642926,4.75,0,19,"0","L",0,7
"L1454",3,"5",20,2,13,14,74,3,19,24,0.307826666666667,0.18725,0.38765,0.371755329857171,24.289,1.654,8.394,10.4938832464293,4,1,48,"0","L",0,7
"L1454",3,"6",20,8,8,5,51,12,10,5,0.391461538461538,0.429538461538462,0.263727272727273,0.416,21.014,6.396,3.838,3.42688324642926,6,1,72,"0","L",0,7
"L1454",4,"7",20,4,14,3,48,3,27,3,0.352122448979592,0.19875,0.320892857142857,0.31575,17.285,1.622,10.405,2.33988324642926,5.5,0,22,"0","L",0,7
"L1454",4,"8",20,5,6,3,57,6,8,2,0.33701724137931,0.256285714285714,0.433333333333333,0.182294415476422,20.358,3.026,4.43,1.24588324642926,2,1,24,"0","L",0,7
"L1454",5,"9",20,11,12,1,60,13,27,0,0.27672131147541,0.322,0.387785714285714,0.998,18.736,5.771,11.592,1.90988324642926,5.25,0.5,42,"0","L",0,7
"L1454",5,"10",16,13,7,7,21,21,11,18,0.3595,0.334681818181818,0.393916666666667,0.38421052631579,10.266,9.048,5.569,8.19888324642926,5,0,20,"0","L",0,7
"L1454",6,"11",20,16,11,7,68,34,15,13,0.348391304347826,0.324085714285714,0.1793125,0.372142857142857,24.039,12.621,5.475,6.26188324642926,5.25,0.5,42,"0","L",0,7
"L1454",6,"12",17,7,5,7,44,8,5,8,0.357422222222222,0.291333333333333,0.270166666666667,0.303222222222222,16.552,4.633,2.324,3.49488324642926,4,1,48,"0","L",0,7
"L1454",7,"13",20,4,18,14,65,3,31,25,0.341136363636364,0.48,0.3036875,0.259230769230769,24.585,2.902,10.546,7.99988324642926,5,0,20,"1","L",1,7
"L1454",7,"14",19,4,5,18,70,4,5,35,0.316830985915493,0.1778,0.228833333333333,0.313774534623035,23.15,2.23,2.325,12.0598832464293,5.25,0.5,42,"1","L",1,7
"L1454",8,"15",20,6,8,17,46,5,8,32,0.327957446808511,0.278333333333333,0.433444444444444,0.239666666666667,16.053,2.823,5.101,9.41388324642926,6,1,72,"1","L",1,7
"L1454",8,"16",10,10,6,11,14,11,10,21,0.471133333333333,0.32375,0.354545454545455,0.366403783928603,9.126,4.758,4.634,9.91488324642926,5.25,0.5,42,"1","L",1,7
"L1454",9,"17",18,12,13,3,46,16,17,2,0.298382978723404,0.358823529411765,0.286944444444444,0.209294415476421,14.116,7.004,6.226,1.45388324642926,6,1,72,"1","L",1,7
"L1454",9,"18",16,2,13,10,37,1,18,27,0.352236842105263,0.452,0.452315789473684,0.298071428571429,14.711,2.075,9.624,9.07488324642926,5.75,0.5,46,"1","L",1,7
"L1454",10,"19",16,15,9,14,42,33,12,19,0.276372093023256,0.253764705882353,0.291615384615385,0.337,12.557,9.595,4.851,7.48088324642926,5.5,0.5,44,"1","L",1,7
"L1454",10,"20",19,7,11,8,49,10,17,8,0.29766,0.323272727272727,0.264333333333333,0.476666666666667,15.366,4.118,5.632,5.17688324642926,5.25,0.5,42,"1","L",1,7
"L1454",11,"21",20,12,11,8,87,19,26,8,0.234,0.3183,0.339148148148148,0.327431471825474,21.903,7.566,9.953,4.27288324642926,5.25,0,21,"1","L",1,7
"L1454",11,"22",18,10,19,11,29,13,47,24,0.2943,0.2475,0.400729166666667,0.416875329857171,9.889,4.26,21.185,11.8258832464293,5,0,20,"1","L",1,7
"L1454",12,"23",15,3,12,15,43,3,24,22,0.134,0.277,0.31576,0.175,7.129,1.997,8.985,6.26788324642926,5.25,0.5,42,"1","L",1,7
"L1454",12,"24",13,13,13,9,43,28,16,13,0.174772727272727,0.255724137931034,0.336764705882353,0.274705946173519,8.189,9.236,6.52,4.86088324642926,6,1,72,"1","L",1,7
"L1454",13,"25",20,3,14,3,59,2,24,3,0.366833333333333,0.255,0.27324,0.2925,22.245,1.794,8.596,2.45988324642926,4.5,0.5,36,"1","L",1,7
"L1454",13,"26",20,15,4,17,71,27,3,42,0.261722222222222,0.330392857142857,0.3275,0.39739263363789,19.11,10.702,2.558,17.9138832464293,5,0,20,"1","L",1,7
"L1454",14,"27",19,3,6,4,63,3,8,8,0.2851875,0.3005,0.393444444444444,0.440333333333333,18.517,2.17,3.993,5.19588324642926,5,0,20,"1","L",1,7
"L1454",14,"28",20,16,11,13,107,25,17,21,0.351287037037037,0.397230769230769,0.273,0.300221965746785,38.376,11.483,6.099,7.39988324642926,5.25,0,21,"1","L",1,7
"L1454",15,"29",20,9,12,10,63,13,13,13,0.302265625,0.363285714285714,0.312,0.253563089030662,19.376,6.099,5.569,5.07888324642926,5.25,0.5,42,"1","L",1,7
"L1454",15,"30",13,18,12,5,25,30,25,6,0.367807692307692,0.299935483870968,0.394192307692308,0.893983320918466,11.621,10.468,13.588,7.02288324642926,5,1,60,"1","L",1,7
"L1454",16,"31",19,5,16,7,44,4,31,19,0.375444444444444,0.1246,0.4373125,0.3814,16.926,1.388,15.257,8.41988324642927,5.25,0,21,"1","L",1,7
"L1454",16,"32",18,2,4,14,43,1,3,20,0.321931818181818,0.28,0.17175,0.375190476190476,15.631,1.295,1.123,8.29788324642927,5.25,0.5,42,"1","L",1,7
"L1751",1,"1",20,7,4,3,78,13,4,4,0.444189873417722,0.295285714285714,0.3058,0.253449381249398,56.16,4.134,2.09,2.76524690624699,5.25,0.5,42,"0","L",0,8
"L1751",1,"2",20,5,6,9,111,6,8,17,0.312517857142857,0.352142857142857,0.188777777777778,0.329847050347055,44.101,2.465,1.731,5.93724690624699,2.5,0.5,20,"0","L",0,8
"L1751",2,"3",20,3,9,4,111,6,13,3,0.277892857142857,0.223,0.410071428571429,0.463311726561748,38.783,2.527,6.239,1.88524690624699,2,1,24,"0","L",0,8
"L1751",2,"4",19,5,4,4,82,5,4,3,0.218795180722892,0.249666666666667,0.415,0.413,20.076,1.498,2.342,2.19324690624699,5,1,60,"0","L",0,8
"L1751",3,"5",18,3,15,14,35,4,21,24,0.432055555555556,0.593,0.311318181818182,0.32020987624988,17.316,3.557,7.426,9.02024690624699,2,1,24,"0","L",0,8
